0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.108647638970778e-18 0.49115183598729667
0.1 1.9008462023371968 0.11153251304070723
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2195124028678557e-17 0.11651454961123306
1.1 1.2295571864515042 0.07043987091024367
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 2.3281600418386335e-17 0.07904678209525372
2.1 1.103055522294143 0.03476084118082375
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 3.436807680809411e-17 0.06257469702789129
3.1 1.0610115859838862 0.027762221640224426
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 4.545455319780189e-17 0.052910937643081184
4.1 1.0344542644295012 0.019524237482061318
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 5.654102958750966e-17 0.04641663642527492
5.1 1.0271998771815791 0.015684978654143297
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 6.762750597721744e-17 0.04168865376228927
6.1 1.0140949673589699 0.008302585399062106
7.1 7.871398236692523e-17 0.03805929704441046
7.1 7.871398236692523e-17 0.03805929704441046
7.1 7.871398236692523e-17 0.03805929704441046
